_key,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,divisão,discount,ccu,,,
291010,291010,The Hat Man: Shadow Ward,Game Mechanics LLC,Big Fish Games,,2263,1151,0,"200,000 .. 500,000",195,0,194,0,999,999,"9,99",0,1,,,
292380,292380,Racer 8,30.06 Studios Ltd,KPL,,599,737,0,"200,000 .. 500,000",185,0,225,0,499,499,"4,99",0,7,,,
292410,292410,Street Racing Syndicate,Eutechnyx,Funbox Media Ltd,,2798,549,0,"500,000 .. 1,000,000",176,116,154,116,74,299,"2,99",75,23,,,
293760,293760,Automation - The Car Company Tycoon Game,Camshaft Software Ltd,Camshaft Software Ltd,,7452,607,0,"200,000 .. 500,000",2070,42,1060,42,2999,2999,"29,99",0,396,,,
294660,294660,Putt-Putt Saves The Zoo,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,559,22,0,"20,000 .. 50,000",221,0,221,0,699,699,"6,99",0,20,,,
295690,295690,PARTICLE MACE,Andy Wallace,Andy Makes,,1207,165,0,"200,000 .. 500,000",129,0,170,0,499,499,"4,99",0,1,,,
295710,295710,Darkwind: War on Wheels,Psychic Software,Psychic Software,,225,230,0,"100,000 .. 200,000",128,0,191,0,0,0,0,0,10,,,
295930,295930,Swipecart,Micro Factory Games,Micro Factory Games,,243,290,0,"50,000 .. 100,000",159,0,177,0,299,299,"2,99",0,0,,,
296790,296790,ThunderWheels,Arcade Injection,Arcade Injection,,44,11,0,"20,000 .. 50,000",0,0,0,0,899,899,"8,99",0,0,,,
297760,297760,Qvadriga,Turnopia,Slitherine Ltd.,,316,62,0,"50,000 .. 100,000",598,0,598,0,1999,1999,"19,99",0,2,,,
297860,297860,Split/Second,Black Rock Studio,Disney,,1305,341,0,"200,000 .. 500,000",235,0,304,0,1999,1999,"19,99",0,13,,,
298340,298340,FLASHOUT 2,Jujubee S.A.,Jujubee S.A.,,123,93,0,"20,000 .. 50,000",0,0,0,0,99,499,"4,99",80,1,,,
300260,300260,Planetoid Pioneers,Data Realms,Data Realms,,245,133,0,"0 .. 20,000",273,0,273,0,1999,1999,"19,99",0,0,,,
300380,300380,Road Redemption,"EQ-Games , Pixel Dash Studios",Tripwire Presents,,8468,1884,0,"500,000 .. 1,000,000",200,0,85,0,599,1999,"19,99",70,61,,,
300400,300400,Unpossible,"Acceleroto, Inc.","Acceleroto, Inc.",,111,19,0,"20,000 .. 50,000",0,0,0,0,299,299,"2,99",0,0,,,
301760,301760,Disney•Pixar Cars 2: The Video Game,Avalanche Software,Disney,,359,148,0,"500,000 .. 1,000,000",62,0,62,0,1999,1999,"19,99",0,10,,,
302590,302590,Of Guards And Thieves,"Subvert Games, Polygon Moon","Subvert Games, Polygon Moon",,3621,618,0,"500,000 .. 1,000,000",164,0,80,0,0,0,0,0,21,,,
302710,302710,BlazeRush,Targem Games,Targem Games,,1213,167,0,"100,000 .. 200,000",126,303,184,303,999,999,"9,99",0,8,,,
303830,303830,Motorcycle Club,Kylotonn Entertainment,"Nacon, Plug In Digital",,36,85,0,"20,000 .. 50,000",206,0,243,0,999,999,"9,99",0,1,,,
306040,306040,The Howler,"Antanas Marcelionis, Renė Petrulienė",Antanas Marcelionis,,1616,466,0,"200,000 .. 500,000",157,0,175,0,0,0,0,0,1,,,
306350,306350,Slipstream 5000,"Gremlin Interactive, The Software Refinery",Funbox Media Ltd,,282,92,0,"200,000 .. 500,000",209,0,224,0,74,299,"2,99",75,8,,,
307690,307690,Sleeping Dogs: Definitive Edition,"United Front Games, Feral Interactive (Mac)","Square Enix, Feral Interactive (Mac)",,44264,3696,0,"1,000,000 .. 2,000,000",764,25,392,25,1999,1999,"19,99",0,756,,,
308080,308080,Wing Breakers,Gugila,Gugila,,102,34,0,"0 .. 20,000",0,0,0,0,2499,2499,"24,99",0,0,,,
308580,308580,Orborun,Tiny Lab Productions,Digerati,,314,95,0,"100,000 .. 200,000",44,0,62,0,599,599,"5,99",0,1,,,
310560,310560,DiRT Rally,"Codemasters, Feral Interactive (Linux), Feral Interactive (Mac)","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac), Electronic Arts",,33192,4642,0,"2,000,000 .. 5,000,000",550,59,140,65,1499,1499,"14,99",0,244,,,
311400,311400,OCEAN CITY RACING,"OCR Dev Team, Onur Uça",Numantian Games,,242,449,0,"50,000 .. 100,000",0,0,0,0,199,199,"1,99",0,0,,,
311820,311820,RC Mini Racers,Decane,Decane,,89,44,0,"20,000 .. 50,000",7,0,7,0,499,499,"4,99",0,0,,,
313330,313330,4x4 Dream Race,Dream Up,Strategy First,,17,37,0,"20,000 .. 50,000",0,0,0,0,499,499,"4,99",0,0,,,
313340,313340,Mountain,David OReilly,David OReilly,,13794,1809,0,"500,000 .. 1,000,000",515,0,219,0,51,99,"0,99",48,109,,,
313830,313830,See No Evil,Gabriel Priske,Noetic,,237,114,0,"100,000 .. 200,000",106,0,118,0,99,99,"0,99",0,0,,,
314020,314020,Morphopolis,"Dan  Walters, Ceri Williams",Dan  Walters,,3957,793,0,"200,000 .. 500,000",155,0,160,0,399,399,"3,99",0,1,,,
314050,314050,Spheritis,Bluestrike,Bluestrike,,4,2,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
314450,314450,Star Saviors,Sharpened Edge Studios,"Activision Value Inc., ImageCode",,1376,295,0,"200,000 .. 500,000",163,0,194,0,199,199,"1,99",0,1,,,
315430,315430,Polarity,Bluebutton Games,Bluebutton Games,,3790,956,0,"500,000 .. 1,000,000",176,0,155,0,1299,1299,"12,99",0,1,,,
316320,316320,Disney•Pixar Cars Toon: Mater's Tall Tales,Papaya Studio,Disney,,37,16,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
317080,317080,MotorSport Revolution,Ghost Machine,Ghost Machine,,14,66,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
317250,317250,Airscape - The Fall of Gravity,Cross-Product,Senpai Studios,,2183,477,0,"500,000 .. 1,000,000",127,0,115,0,239,499,"4,99",52,5,,,
317440,317440,Quantum Rush Champions,GameArt Studio GmbH,GameArt Studio GmbH,,92,69,0,"20,000 .. 50,000",418,0,541,0,299,999,"9,99",70,0,,,
319550,319550,The Collider,Shortbreak Studios s.c.,Shortbreak Studios s.c.,,770,166,0,"50,000 .. 100,000",233,0,233,0,0,0,0,0,0,,,
320140,320140,Absolute Drift,"Funselektor Labs Inc., FlippFly",Funselektor Labs Inc.,,2364,303,0,"200,000 .. 500,000",315,0,294,0,1199,1199,"11,99",0,4,,,
320300,320300,Car Mechanic Simulator 2015,Red Dot Games,PlayWay S.A.,,12875,1081,0,"500,000 .. 1,000,000",1104,8,439,8,1999,1999,"19,99",0,48,,,
320310,320310,World Truck Racing,Homa Design,SIG Publishing,,44,85,0,"20,000 .. 50,000",0,0,0,0,499,499,"4,99",0,0,,,
320540,320540,Coffin Dodgers,Milky Tea Studios,Milky Tea Studios,,485,219,0,"50,000 .. 100,000",217,0,298,0,109,1099,"10,99",90,1,,,
320760,320760,Tokyo School Life,"M2 Co.,LTD",Dogenzaka Lab,,624,42,0,"20,000 .. 50,000",156,0,156,0,1499,1499,"14,99",0,0,,,
321450,321450,Aquadelic GT,"Hammerware, s.r.o.","Hammerware, s.r.o.",,45,7,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
321490,321490,MotoGP14 Compact,Milestone S.r.l.,Milestone S.r.l.,,27,47,0,"20,000 .. 50,000",0,0,0,0,499,499,"4,99",0,0,,,
323670,323670,Super Indie Karts,One Legged Seagull,One Legged Seagull,,320,66,0,"20,000 .. 50,000",0,0,0,0,1499,1499,"14,99",0,1,,,
324070,324070,iO,Gamious,Gamious,,172,38,0,"20,000 .. 50,000",310,0,310,0,499,499,"4,99",0,1,,,
324110,324110,Moto Racer Collection,Microids,Microids,,49,59,0,"20,000 .. 50,000",3,0,3,0,999,999,"9,99",0,0,,,
324470,324470,SinaRun,Princesseuh,Princesseuh,,137,39,0,"20,000 .. 50,000",0,0,0,0,299,299,"2,99",0,0,,,
324750,324750,StuntMANIA Reloaded,Sector3 Games,Bigger Boat,,57,46,0,"0 .. 20,000",127,0,127,0,499,499,"4,99",0,1,,,
324760,324760,Monster Truck Destruction,ODD Games,ODD Games,,147,170,0,"20,000 .. 50,000",0,0,0,0,499,499,"4,99",0,1,,,
325260,325260,PANZER BALL,Oz,Oz,,1100,131,0,"100,000 .. 200,000",100,0,117,0,499,499,"4,99",0,1,,,
325420,325420,Homebrew - Patent Unknown,Copybugpaste,Copybugpaste,,712,225,0,"50,000 .. 100,000",344,0,460,0,1499,1499,"14,99",0,1,,,
326470,326470,Space Warp,Mind Crew,Mind Crew,,29,12,0,"0 .. 20,000",22,0,22,0,499,499,"4,99",0,0,,,
327010,327010,Motorama,251 Games,KISS ltd,,129,241,0,"50,000 .. 100,000",28,0,43,0,1999,1999,"19,99",0,0,,,
328460,328460,Redline,"Accolade, Inc.","Retroism, Nightdive Studios",,64,31,0,"20,000 .. 50,000",0,0,0,0,699,699,"6,99",0,0,,,
329460,329460,JumpJet Rex,TreeFortress Games,TreeFortress Games,,413,56,0,"50,000 .. 100,000",14,0,18,0,999,999,"9,99",0,1,,,
330520,330520,Tail Drift,Attract Mode Games,Right Pedal Studios,,9,9,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
330770,330770,Radial-G : Racing Revolved,Tammeka Games,Tammeka Games,,112,30,0,"0 .. 20,000",25,0,25,0,999,999,"9,99",0,0,,,
331160,331160,Disney•Pixar Cars,Beenox,"THQ, Disney",,1294,160,0,"100,000 .. 200,000",127,0,193,0,1999,1999,"19,99",0,15,,,
331360,331360,Heavy Metal Machines,Hoplon,Hoplon,,2923,987,0,"1,000,000 .. 2,000,000",88,0,22,0,0,0,0,0,7,,,
331650,331650,Carmageddon TDR 2000,Torus Games,THQ Nordic,,282,99,0,"50,000 .. 100,000",20,0,36,0,499,499,"4,99",0,4,,,
332250,332250,The Next Penelope,Aurelien Regard,Plug In Digital,,184,74,0,"20,000 .. 50,000",132,0,132,0,259,1299,"12,99",80,0,,,
332260,332260,Disney•Pixar Cars Mater-National Championship,Rainbow Studios,"THQ, Disney",,246,22,0,"20,000 .. 50,000",0,0,0,0,1999,1999,"19,99",0,3,,,
333340,333340,Star Rangers XE,"Project Whitecard Studios Inc., NASA (Some Models)",Awestruck Games,,63,91,0,"0 .. 20,000",54,0,54,0,1199,1199,"11,99",0,0,,,
335070,335070,VRC PRO,Virtual Racing Industries Ltd.,Virtual Racing Industries Ltd.,,512,96,0,"20,000 .. 50,000",176,0,176,0,2249,4499,"44,99",50,27,,,
335090,335090,Goscurry,"Daniele Giardini, Isak J Martinsson",Demigiant,,37,0,0,"0 .. 20,000",35,0,35,0,799,799,"7,99",0,0,,,
335240,335240,Transformice,Atelier 801,Atelier 801,,19749,2920,0,"2,000,000 .. 5,000,000",877,38,40,75,0,0,0,0,1765,,,
336010,336010,MXGP - The Official Motocross Videogame Compact,Milestone S.r.l.,Milestone S.r.l.,,112,42,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
336030,336030,Race.a.bit,Aesir Interactive,Headup,,54,21,0,"0 .. 20,000",253,0,253,0,999,999,"9,99",0,1,,,
336250,336250,Monster Jam Battlegrounds,Team6 game studios B.V.,GameMill Entertainment,,57,69,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
336630,336630,Crash And Burn Racing,Lunagames,Libredia,,29,16,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
338040,338040,Bears Can't Drift!?,Arran Langmead,Strangely Named Studio,,40,19,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
338190,338190,Just Get Through,Retrific,Retrific,,185,28,0,"20,000 .. 50,000",80,0,112,0,499,499,"4,99",0,0,,,
338890,338890,Harold,Moon Spider Studio,Moon Spider Studio,,39,14,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
339790,339790,rFactor,Image Space Incorporated,Image Space Incorporated,,569,62,0,"50,000 .. 100,000",0,0,0,0,2499,2499,"24,99",0,23,,,
340070,340070,Battle Ranch: Pigs vs Plants,Playboom,Senpai Studios,,482,489,0,"100,000 .. 200,000",220,0,231,0,111,199,"1,99",44,1,,,
340410,340410,SuperBike TT,Ghost Machine,Ghost Machine,,3,3,0,"0 .. 20,000",0,0,0,0,1299,1299,"12,99",0,0,,,
341310,341310,Greyfox RPG,Lesley Dodd,Senpai Studios,,1269,445,0,"500,000 .. 1,000,000",231,0,255,0,77,299,"2,99",74,6,,,
341500,341500,Camera Obscura,Anteater Games,"Anteater Games, BindleBot",,1114,422,0,"200,000 .. 500,000",202,0,181,0,199,199,"1,99",0,0,,,
342650,342650,Fermi's Path,GameArt Studio GmbH,GameArt Studio GmbH,,35,18,0,"0 .. 20,000",311,0,311,0,269,899,"8,99",70,0,,,
342660,342660,Brawlerz Arena,Bail! Enemy Jet!,Bail! Enemy Jet!,,1,1,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
342870,342870,Corona MotorSport,LucasGame,LucasGame,,24,44,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
343120,343120,Motorbike,baKno Games,baKno Games,,37,22,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
343140,343140,Disney•Pixar Cars: Radiator Springs Adventures,AWE Games,Disney,,37,28,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
343440,343440,Crash Drive 2,M2H,M2H,,1102,133,0,"0 .. 20,000",272,0,287,0,499,499,"4,99",0,6,,,
343740,343740,InMind VR,Luden.io,Luden.io,,327,89,0,"200,000 .. 500,000",8,0,12,0,0,0,0,0,0,,,
344220,344220,Janky Tanks,Hyper Hippo Games,Hyper Hippo Games,,8,6,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
344890,344890,A.R.M. PLANETARY PROSPECTORS EP1 Asteroid Resource Mining,"Nefarious Dimensions Interactive Games, NDiG",Nefarious Dimensions Inc.,,27,36,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
344910,344910,Sun Blast: Star Fighter,OBLONE Software,Senpai Studios,,392,245,0,"100,000 .. 200,000",205,0,230,0,111,199,"1,99",44,0,,,
345660,345660,RIDE,Milestone S.r.l.,Milestone S.r.l.,,1565,441,0,"100,000 .. 200,000",339,0,516,0,1499,1499,"14,99",0,12,,,
345890,345890,NASCAR '15 Victory Edition,Eutechnyx,Dusenberry Martin Racing,,732,218,0,"100,000 .. 200,000",148,0,148,0,999,999,"9,99",0,19,,,
345990,345990,ABRACA - Imagic Games,Ankama Studio,Ankama Games,,37,12,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
346130,346130,Rktcr,TCHOW,TCHOW,,5,1,0,"0 .. 20,000",280,0,280,0,499,499,"4,99",0,0,,,
346440,346440,Musclecar Online,Psychic Software,Psychic Software,,23,11,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
346460,346460,Vector 36,Red River Studio,Red River Studio,,195,44,0,"0 .. 20,000",0,0,0,0,1279,1999,"19,99",36,1,,,
346500,346500,Road Scars: Origins,NukGames,NukGames,,121,49,0,"50,000 .. 100,000",395,0,431,0,49,99,"0,99",51,90,,,
346610,346610,Racecraft,Sandbox Games,Sandbox Games,,60,144,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
346630,346630,Plazma Being,Felix Wunderlich,Felix Wunderlich,,296,92,0,"100,000 .. 200,000",205,0,227,0,499,499,"4,99",0,0,,,
346820,346820,Crash Drive 3,M2H,M2H,,228,27,0,"100,000 .. 200,000",655,0,655,0,1999,1999,"19,99",0,6,,,
347820,347820,Street Arena,Blossom Games,Glob Games Studio,,36,36,0,"20,000 .. 50,000",15,0,15,0,699,699,"6,99",0,0,,,
348030,348030,Trackday Manager,Arctic Hazard Game Studio a/s,Arctic Hazard Game Studio a/s,,184,143,0,"50,000 .. 100,000",6290,0,6290,0,0,0,0,0,0,,,
348160,348160,RUMP! - It's a Jump and Rump!,Dedication Labs,Dedication Labs,,40,4,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
348570,348570,Monster Minis Extreme Off-Road,Mindwedge,Mindwedge,,1,2,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
348820,348820,FIM Speedway Grand Prix 15,SoftPlanet,SoftPlanet,,596,38,0,"100,000 .. 200,000",516,0,980,0,0,0,0,0,35,,,
351150,351150,DRAGON: A Game About a Dragon,Games With Dragons In,IPBuilders,,404,189,0,"50,000 .. 100,000",151,0,188,0,499,499,"4,99",0,0,,,
351490,351490,Intergalactic Bubbles,Hellscape Games,Hellscape Games,,927,234,0,"200,000 .. 500,000",181,0,185,0,199,199,"1,99",0,3,,,
351990,351990,Riff Racer - Race Your Music!,FOAM Entertainment,FOAM Entertainment,,1725,318,0,"100,000 .. 200,000",302,0,353,0,999,999,"9,99",0,3,,,
352170,352170,MadOut,"Nuligine, MadOut Games","Nuligine, MadOut Games",,21,35,0,"0 .. 20,000",56,0,56,0,999,999,"9,99",0,0,,,
352530,352530,Poppy Kart,"Stephane Graziano, Franck Graziano, Mathieu Lamarche",Webrox,,8,4,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
352900,352900,Giana Sisters: Dream Runners,Black Forest Games,EuroVideo Medien,,25,22,0,"0 .. 20,000",157,0,201,0,999,999,"9,99",0,0,,,
353380,353380,Steam Link,,Anima Locus,,5797,1776,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,0,0,,,
353550,353550,House of Caravan,Rosebud Games,Senpai Studios,,506,240,0,"100,000 .. 200,000",177,0,159,0,239,499,"4,99",52,2,,,
354040,354040,Hypership Out of Control,Fun Infused Games,Fun Infused Games,,29,3,0,"0 .. 20,000",140,0,226,0,199,199,"1,99",0,1,,,
354160,354160,WRC 5 FIA World Rally Championship,KT Racing,Nacon,,454,269,0,"50,000 .. 100,000",181,0,298,0,99,999,"9,99",90,17,,,
354780,354780,Teknedia,Stache Studios,Stache Studios,,6,0,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
355010,355010,Race Arcade,Iceflake Studios,Paradox Interactive,,59,25,0,"0 .. 20,000",378,0,378,0,1199,1199,"11,99",0,0,,,
355060,355060,Sébastien Loeb Rally EVO,Milestone S.r.l.,Milestone S.r.l.,,437,375,0,"20,000 .. 50,000",161,0,246,0,1999,1999,"19,99",0,3,,,
355130,355130,MotoGP15,Milestone S.r.l.,Milestone S.r.l.,,649,182,0,"50,000 .. 100,000",599,0,831,0,999,999,"9,99",0,8,,,
355150,355150,gravilon,,Weird and Wry,,761,499,0,"200,000 .. 500,000",124,0,160,0,299,299,"2,99",0,0,,,
355230,355230,Faceted Flight,The Department of Silly Stuff,The Department of Silly Stuff,,19,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
355400,355400,Diesel Guns,LLC Intenzibne,LLC Intenzibne,,209,82,0,"0 .. 20,000",22,0,22,0,799,799,"7,99",0,0,,,
355560,355560,Trigger Runners,EfrenStudios,Karaokulta Games,,49,15,0,"0 .. 20,000",126,0,126,0,199,199,"1,99",0,0,,,
355820,355820,FutureGrind,Milkbag Games,Milkbag Games,,59,3,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
356170,356170,Tile Rider,7 Soft Pillows,7 Soft Pillows,,10,4,0,"0 .. 20,000",126,0,126,0,399,399,"3,99",0,0,,,
356400,356400,Thumper,Drool,Drool,,3222,279,0,"200,000 .. 500,000",255,0,329,0,1999,1999,"19,99",0,8,,,
356460,356460,Drive!Drive!Drive!,different cloth,Choice Provisions,,36,16,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
357010,357010,The Collider 2,Shortbreak Studios s.c.,Shortbreak Studios s.c.,,32,11,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
357730,357730,VR Karts,Viewpoint Games,Viewpoint Games,,8,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
358270,358270,Death Rally (Classic),Remedy,3D Realms (Apogee Software),,446,46,0,"100,000 .. 200,000",11,0,11,0,0,0,0,0,10,,,
358380,358380,Wacky Wheels,Beavis Soft,3D Realms (Apogee Software),,98,27,0,"20,000 .. 50,000",0,0,0,0,499,499,"4,99",0,0,,,
359050,359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,marbenx,marbenx,,9098,459,0,"200,000 .. 500,000",86,0,56,0,99,99,"0,99",0,14,,,
359060,359060,Switch Galaxy Ultra,Atomicom Limited,Green Man Gaming Publishing,,36,55,0,"0 .. 20,000",92,0,102,0,999,999,"9,99",0,1,,,
359220,359220,MX vs. ATV Unleashed,Rainbow Studios,THQ Nordic,,334,125,0,"20,000 .. 50,000",26,0,26,0,999,999,"9,99",0,5,,,
359350,359350,Defunct,Freshly Squeezed,SOEDESCO,,490,107,0,"100,000 .. 200,000",131,0,147,0,999,999,"9,99",0,0,,,
359800,359800,Copa Petrobras de Marcas,Reiza Studios,Reiza Studios,,1548,866,0,"500,000 .. 1,000,000",40,0,16,0,0,0,0,0,17,,,
360380,360380,Tiny Bridge: Ratventure,Estelion,Senpai Studios,,626,325,0,"200,000 .. 500,000",138,0,162,0,219,499,"4,99",56,1,,,
362610,362610,High On Racing,SilentFuture,SilentFuture,,124,136,0,"200,000 .. 500,000",336,0,358,0,499,499,"4,99",0,0,,,
362930,362930,Garfield Kart,Artefacts Studio,Microids,,11163,1470,0,"500,000 .. 1,000,000",441,0,232,0,499,499,"4,99",0,68,,,
363270,363270,O3DX,Egamea Game Studios,Egamea Game Studios,,35,25,0,"0 .. 20,000",125,0,125,0,799,799,"7,99",0,0,,,
363430,363430,D Series OFF ROAD Driving Simulation,devotid,devotid Media,,24,39,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,1,,,
363460,363460,Spermination,Phr00t's Software,Phr00t's Software,,367,60,0,"20,000 .. 50,000",132,0,151,0,199,199,"1,99",0,0,,,
364840,364840,N2O: Nitrous Oxide,Urbanscan,Console Classics,,27,6,0,"0 .. 20,000",250,0,250,0,499,499,"4,99",0,0,,,
365460,365460,CHARIOT WARS,OM ENTERTAINMENT,OM ENTERTAINMENT,,1,11,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
365960,365960,rFactor 2,Studio 397,Studio 397,,4716,1125,0,"200,000 .. 500,000",3920,136,5031,136,3199,3199,"31,99",0,629,,,
367700,367700,SHOFER Race Driver,Zhoori Maang Entertainment,Zhoori Maang Entertainment,,22,71,0,"0 .. 20,000",1,0,1,0,899,899,"8,99",0,0,,,
368180,368180,Polyball,Studio Monolith,Studio Monolith,,758,345,0,"200,000 .. 500,000",55,0,37,0,1499,1499,"14,99",0,0,,,
368740,368740,Obliteracers,Varkian Empire,"Varkian Empire, Deck13",,164,59,0,"20,000 .. 50,000",996,0,996,0,1499,1499,"14,99",0,0,,,
369570,369570,Spectra,Gateway Interactive,Mastertronic,,32,12,0,"0 .. 20,000",0,0,0,0,749,749,"7,49",0,0,,,
370510,370510,Marble Mayhem: Fragile Ball,"Bimboosoft Co.,Ltd.",Senpai Studios,,701,346,0,"200,000 .. 500,000",199,0,251,0,111,199,"1,99",44,2,,,
370600,370600,Hello Kitty and Sanrio Friends Racing,Scarab Entertainment,Scarab Entertainment,,57,34,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,1,,,
370870,370870,Dark Future: Blood Red States,Auroch Digital,Auroch Digital,,251,143,0,"20,000 .. 50,000",389,0,494,0,749,2499,"24,99",70,3,,,
371420,371420,Teddy Floppy Ear - The Race,Forever Entertainment S. A.,Forever Entertainment S. A.,,762,221,0,"200,000 .. 500,000",314,1,379,1,499,499,"4,99",0,40,,,
371670,371670,Rolling Sun,Mystik'Art,Mystik'Art,,392,417,0,"100,000 .. 200,000",184,0,198,0,199,199,"1,99",0,0,,,
371700,371700,Hypership Out of Control 2,Fun Infused Games,Fun Infused Games,,4,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
372490,372490,GROOVY,SGS Team,SGS Team,,74,47,0,"50,000 .. 100,000",466,0,656,0,599,599,"5,99",0,0,,,
375190,375190,VROOM: Aerie,VROOM,VROOM,,17,5,0,"0 .. 20,000",0,0,0,0,349,499,"4,99",30,0,,,
375900,375900,Trackmania Turbo,Nadeo,Ubisoft,,917,479,0,"100,000 .. 200,000",788,0,821,0,3999,3999,"39,99",0,17,,,
376120,376120,Assault Corps 2,AOS GAME,AOS GAME,,15,28,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
377290,377290,Biodrone Battle,Bit Juggler,Bit Juggler,,140,133,0,"100,000 .. 200,000",200,0,247,0,199,199,"1,99",0,1,,,
378350,378350,Chromadrome 2,Alpha72 Games,Alpha72 Games,,23,4,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
378480,378480,Badland Bandits,Wild Wolf Std,Wild Wolf Std,,64,87,0,"20,000 .. 50,000",9,0,9,0,0,0,0,0,0,,,
378490,378490,Sunny Hillride,Synetic,Dream Reactor,,59,36,0,"20,000 .. 50,000",0,0,0,0,199,199,"1,99",0,0,,,
378860,378860,Project CARS 2,Slightly Mad Studios,BANDAI NAMCO Entertainment,,13713,3333,0,"1,000,000 .. 2,000,000",1313,58,419,60,5999,5999,"59,99",0,575,,,
379340,379340,Buggy,Urbanscan,Console Classics,,12,6,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
380000,380000,MiniOne Racing,Frogames,Frogames,,24,16,0,"0 .. 20,000",0,0,0,0,54,499,"4,99",89,2,,,
380020,380020,Three Heroes,Cats Who Play,Cats Who Play,,647,285,0,"100,000 .. 200,000",287,0,293,0,399,399,"3,99",0,2,,,
381590,381590,Shred! Remastered,ASBO Interactive,ASBO Interactive,,63,44,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,2,,,
381750,381750,RC Simulation 2.0,devotid,devotid Media,,142,86,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
381800,381800,DRIFT 84,Reventador Games,Reventador Games,,19,18,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
381850,381850,My Paper Boat,TML-Studios,Aerosoft GmbH,,28,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
381990,381990,Dragon Saga,Gravity Interactive,Gravity Interactive,,809,397,0,"200,000 .. 500,000",185,0,205,0,0,0,0,0,20,,,
382560,382560,Hot Lava,Klei Entertainment,Klei Entertainment,,4346,304,0,"200,000 .. 500,000",500,0,568,0,1999,1999,"19,99",0,31,,,
383620,383620,Flight Unlimited Las Vegas,Flight Systems LLC,Flight Systems LLC,,6,19,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
384040,384040,Impulse Revolution,Mandlebar,Mandlebar,,11,2,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
384330,384330,PolyRace,BinaryDream,Plug In Digital,,39,19,0,"0 .. 20,000",49,0,49,0,0,0,0,0,0,,,
385270,385270,Jet Racing Extreme: The First Encounter,Real Dynamics,Real Dynamics,,824,390,0,"200,000 .. 500,000",573,0,402,0,399,399,"3,99",0,1,,,
385490,385490,MiniDrivers,Ivanovich Games,Ivanovich Games,,68,56,0,"20,000 .. 50,000",249,0,249,0,0,0,0,0,1,,,
