_key,appid,name,developer,publisher,score_rank,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,divisão,initialprice,discount,ccu,,
1465060,1465060,Tetrogue Dragons,Shatterproof,Shatterproof,,1,1,0,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1465190,1465190,古代人生 Ancient Life,Wingjoy Games,Wingjoy Games,,95,43,52,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,6,,
1466100,1466100,RavenWeald,Turbowizard Studios,Turbowizard Studios,,5,5,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1466260,1466260,Two Die,"Jon Lamont, Jon Braun","Jon Lamont, Jon Braun",,7,7,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1467240,1467240,Young Archaeologist,Хомяк Entertainment,Хомяк Entertainment,,13,6,7,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1468800,1468800,Portal Defect,Gin Motion,Gin Motion,,8,4,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1471410,1471410,SYNTHETIK 2,Flow Fire Games,Flow Fire Games,,871,717,154,0,"100,000 .. 200,000",235,0,235,0,1999,"19,99",1999,0,23,,
1471460,1471460,Dualism,Noah Judson,Noah Judson,,7,7,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1472060,1472060,Apollyon: River of Life,Thuynder,Thuynder,,6,6,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1472810,1472810,Slime Fantasy: the search for the lost sword,Super16bits,Super16bits,,1,1,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1473740,1473740,Maritime Calling,Tiamat Games,Tiamat Games,,31,22,9,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1473840,1473840,One Circle,r3nsen,r3nsen,,33,33,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1473870,1473870,Hell Loop,LogLog Games,LogLog Games,,22,18,4,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1474790,1474790,Operation: BoomSlang!,Skermunkel,Skermunkel,,4,4,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1475140,1475140,Green Marquis,FreeAnimals_Software,Dnovel,,17,13,4,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1475250,1475250,Tiny Strife,Nacho Alfonso Brito,Nacho Alfonso Brito,,2,2,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1475350,1475350,Breath,Herbherth,Herbherth,,7,7,0,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1475460,1475460,3 Minute Heroes,Sinkhole Studio,Sinkhole Studio,,189,169,20,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,3,,
1476170,1476170,Godstrike,OverPowered Team,Freedom Games,,121,94,27,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1,,
1477250,1477250,Puff Puff The Magic Pipe,Dragon Paint Games,Dragon Paint Games,,3,3,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1478310,1478310,Alien Life Simulator,J6 Games,J6 Games,,12,9,3,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,0,,
1479340,1479340,Derelict Void,Stirling Games,Stirling Games,,46,29,17,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,2,,
1479460,1479460,Naginata,Nacks Soft,Nacks Soft,,30,25,5,0,"20,000 .. 50,000",0,0,0,0,799,"7,99",799,0,0,,
1480690,1480690,Pangea,Andrew Bykov,Hommer Games,,6,5,1,0,"20,000 .. 50,000",0,0,0,0,699,"6,99",699,0,1,,
1481630,1481630,Command Line Pilot,"Alexander Van den Bulck, Harry Lane","Alexander Van den Bulck, Harry Lane",,13,13,0,0,"20,000 .. 50,000",0,0,0,0,199,"1,99",199,0,0,,
1482820,1482820,Void Marauders,Autarca,Autarca,,27,23,4,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,4,,
1482940,1482940,Rumours From Elsewhere,Notte Studio Games S.R.L.S,Notte Studio Games S.R.L.S,,9,9,0,0,"20,000 .. 50,000",0,0,0,0,1199,"11,99",1199,0,0,,
1483100,1483100,One More Dungeon 2,Stately Snail,Stately Snail,,34,32,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1483970,1483970,Nullmaze,Animayji,Animayji,,12,9,3,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1484280,1484280,Demeo,Resolution Games,Resolution Games,,1212,1112,100,0,"50,000 .. 100,000",305,0,407,0,2999,"29,99",2999,0,63,,
1484680,1484680,CrazyFlasher7 Mercenary Empire,AndyLaw,AndyLaw,,461,142,319,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,27,,
1485730,1485730,Dash Hale,Flat Voxel,Flat Voxel,,3,2,1,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1487390,1487390,ANVIL,Action Square,Action Square,,1881,1193,688,0,"50,000 .. 100,000",0,0,0,0,2499,"24,99",2499,0,57,,
1487840,1487840,Chess Destroyer,AbsoluteZero LLC,AbsoluteZero LLC,,19,17,2,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1489300,1489300,Operation STEEL,Undermog Games,Undermog Games,,36,34,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1,,
1490610,1490610,METALLIC CHILD,STUDIO HG,CREST,,1067,932,135,0,"20,000 .. 50,000",677,0,677,0,2499,"24,99",2499,0,6,,
1491480,1491480,Grave Complex,Beard Logic,Beard Logic,,1,1,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1491510,1491510,Recon Control,Dmitry Kozlov,GrabTheGames,,77,70,7,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,3,,
1492260,1492260,RECONNECT - The Heart of Darkness,RobotHeart Lab,RobotHeart Lab,,7,6,1,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1492870,1492870,堕星之乱,龙骨工作室,龙骨工作室,,21,14,7,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1494050,1494050,The Deepest,that games guy,INFINITE BRIDGE,,7,0,7,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1494260,1494260,Loot River,straka.studio,"straka.studio, SUPERHOT PRESENTS",,236,170,66,0,"0 .. 20,000",57,0,57,0,2499,"24,99",2499,0,6,,
1494780,1494780,Mage Mountain,Wonderbounce Games,Wonderbounce Games,,2,2,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1495920,1495920,BulletGarden,StudioTwilight,StudioTwilight,,17,15,2,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1496680,1496680,A Token War,UpRoom Games,UpRoom Games,,15,14,1,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0,,
1497600,1497600,Poker Squadrons,Purple Island,Purple Island LLC,,16,14,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,1,,
1499220,1499220,Kungfu Cowboy,Soy Boy Games,Soy Boy Games,,31,31,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1500750,1500750,牛头人迷宫/Tauren maze,MT Games,MT Games,,38,23,15,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1501410,1501410,Dwarf Journey,Orube Game Studio,Orube Game Studio,,234,222,12,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,1,,
1502040,1502040,大衍江湖 - Evolution Of JiangHu,SourceIn Games,SourceIn Games,,611,393,218,0,"20,000 .. 50,000",182,0,182,0,999,"9,99",999,0,8,,
1504310,1504310,Azure Sky,Enoops,Enoops,,25,19,6,0,"0 .. 20,000",0,0,0,0,79,"3,99",399,80,0,,
1505500,1505500,Fluffy Gore,Darkenauts Studio,Darkenauts Studio,,5,5,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1505690,1505690,Lux mina,JOIS Games,JOIS Games,,2,2,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1507850,1507850,Gospel of Abaddon,Mutkrakt,Mutkrakt,,18,16,2,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1508360,1508360,Town Of The Dead Life 死寂之城,吉祥与如意工作室,吉祥与如意工作室,,160,113,47,0,"20,000 .. 50,000",0,0,0,0,599,"5,99",599,0,4,,
1508900,1508900,MahjongSchool,RedLizard Studio,RedLizard Studio,,66,51,15,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1510400,1510400,萌娘三国,武汉幻狮科技有限公司,武汉幻狮科技有限公司,,41,19,22,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,3,,
1510600,1510600,Anime Arena: Infinite War,PaulArt,PaulArt,,8,3,5,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1510890,1510890,Micro Annihilation,ZoopTEK,ZoopTEK,,16,14,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1512480,1512480,Gunlocked,FromLefcourt,FromLefcourt,,76,73,3,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,10,,
1512750,1512750,LeHweng LeHweng,soniczwa,soniczwa,,24,10,14,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1513090,1513090,Blimps,Paint Can Games LLC,Paint Can Games LLC,,7,5,2,0,"20,000 .. 50,000",0,0,0,0,699,"6,99",699,0,1,,
1515610,1515610,Primeval,Rivstyx Games Studio,Rivstyx Games Studio,,6,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1516340,1516340,Necore Tower - Redux Edition,Outback Games,Outback Games,,4,3,1,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1516750,1516750,Alien Marauder,Vexan Studio,Vexan Studio,,205,157,48,0,"20,000 .. 50,000",0,0,0,0,1999,"19,99",1999,0,12,,
1517810,1517810,反图灵测试/Anti-TuringTest,metagalaxy panda,Milk Bottle Studio,,28,25,3,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
1520270,1520270,Kyvir: Rebirth,Dawnblaze Entertainment,AplusGames,,394,331,63,0,"0 .. 20,000",1,0,1,0,799,"7,99",799,0,0,,
1520330,1520330,TechBeat Heart,Lost Machine Games,Lost Machine Games,,54,51,3,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,1,,
1520680,1520680,Tetra Cube,DDal,DDal,,50,45,5,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1520880,1520880,The Last Bastion,Voidpeak Games,Voidpeak Games,,2,2,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1524150,1524150,Tales of Farhollow,Gabaghoul Games LLC,Gabaghoul Games LLC,,5,5,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1524530,1524530,Fantasy Town Regional Manager,Caps Collective,Caps Collective,,69,55,14,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,1,,
1524550,1524550,Madshot,Overflow,HOOK,,55,48,7,0,"0 .. 20,000",0,0,0,0,1599,"19,99",1999,20,12,,
1525410,1525410,Wulin Chess,LameCat Studio,East2West Games,,364,302,62,0,"20,000 .. 50,000",0,0,0,0,1199,"11,99",1199,0,13,,
1525490,1525490,异世界攻略组 Isekai Team,Illusion of Soul,Illusion of Soul,,50,41,9,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1527380,1527380,引力魔方(Gravity rubik's cube),乔元成,乔元成,,12,10,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1527910,1527910,Gladio and Glory,Adi Zhavo,Adi Zhavo,,2693,2488,205,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,24,,
1528230,1528230,Tabbris Yor,Rafiki Games,Rafiki Games,,1,0,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1528980,1528980,Pit of Ascension,Powerdive Games,Powerdive Games,,4,4,0,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1529140,1529140,Hero Park,Fun Flavor Games,DIVASKY LIMITED,,42,25,17,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0,,
1530130,1530130,Billiards Dungeon,Mauve Gaming,Mauve Gaming,,10,9,1,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1530750,1530750,EVERSLAUGHT,MobX GmbH,MobX GmbH,,283,242,41,0,"50,000 .. 100,000",0,0,0,0,1999,"19,99",1999,0,1,,
1531250,1531250,Defend the Rook,One Up Plus,"Goblinz Publishing, Maple Whispering Limited",,145,117,28,0,"50,000 .. 100,000",0,0,0,0,1799,"17,99",1799,0,2,,
1532350,1532350,Rogue Explorer,Zoo Corporation,Zoo Corporation,,28,15,13,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,1,,
1533870,1533870,Atrius Star,Atomic Lollypop,Atomic Lollypop,,5,5,0,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,0,,
1534340,1534340,Fi da Puti Samurai,Zanardi and Liza,Zanardi and Liza,,68,65,3,0,"0 .. 20,000",22,0,22,0,999,"9,99",999,0,1,,
1534480,1534480,CELLAR | Roguelike + Quest,Pavel Divnenko,Pavel Divnenko,,6,5,1,0,"20,000 .. 50,000",0,0,0,0,499,"4,99",499,0,0,,
1534980,1534980,Terminus: Zombie Survivors,신인건,Ingeon Games,,168,160,8,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,1,,
1536210,1536210,IRA,ABShot,ABShot,,109,94,15,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,2,,
1536690,1536690,FoxPaww: a furry breakout-lite adventure,SnowySierra,SnowySierra,,4,4,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1537480,1537480,玉言·离光,DawnLight Workshop,MedusasGame,,154,121,33,0,"0 .. 20,000",12,0,12,0,699,"6,99",699,0,0,,
1537980,1537980,Myriavora,Jürgen Hoffmann,Jürgen Hoffmann,,6,6,0,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,1,,
1538040,1538040,Horde Slayer,Wagner Rodrigues,Wagner Rodrigues,,1,1,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1541250,1541250,Super Raft Boat,"Jason Gertner, Carson Kompon, Yukon Wainczak, Jennifer Kindl",Shattered Journal Games,,718,673,45,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,8,,
1542000,1542000,Thearchy,Sean Marty,Sean Marty,,2,1,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1542760,1542760,Cyber Cult City,Ouch Giver Games,Ouch Giver Games,,7,7,0,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
1542820,1542820,Roguely,SQRL Studios,SQRL Studios,,5,5,0,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1543020,1543020,Rise 2.0,Baconation,Baconation,,1,1,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1545880,1545880,Herman Electro,3:15 Software,3:15 Software,,4,4,0,0,"20,000 .. 50,000",0,0,0,0,1999,"19,99",1999,0,0,,
1546770,1546770,The Vagabond Emperor,WigglingEyebrows,WigglingEyebrows,,29,24,5,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1547030,1547030,Outcasts of Orion,We Are Cats,We Are Cats,,23,20,3,0,"20,000 .. 50,000",0,0,0,0,799,"7,99",799,0,1,,
1548860,1548860,Farlight Commanders: Prologue,Farlight Games Industry,Farlight Games Industry,,13,8,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1550100,1550100,Nova Odessa - The Strange Tower,Leonardo Alexandrino,Leonardo Alexandrino,,7,6,1,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1554850,1554850,One Try Tower,Bilzivar,The Overall Angle,,3,2,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1555780,1555780,鸭子达奇 Duck Duchy,ShuiMUMU,ShuiMUMUdeMa,,2,2,0,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1557740,1557740,ROUNDS,Landfall,Landfall,,10692,10211,481,0,"200,000 .. 500,000",315,120,367,120,599,"5,99",599,0,626,,
1558290,1558290,Rise of Mavros,Astrid Games,Astrid Games,,18,16,2,0,"0 .. 20,000",0,0,0,0,899,"8,99",899,0,0,,
1559570,1559570,Hellstuck: Rage With Your Friends,Terror Dog Studio,Terror Dog Studio,,44,41,3,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,3,,
1560130,1560130,Joe and the Gun,Dnovel,Dnovel,,13,12,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1562230,1562230,Entity Researchers,Newbuild-C,G-DEVS.com,,28,26,2,0,"20,000 .. 50,000",0,0,0,0,1399,"13,99",1399,0,0,,
1563820,1563820,Inside My Mind,FreeAnimals_Software,Dnovel,,23,19,4,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1564800,1564800,Hopeless Dregs,Discrete Tense,Discrete Tense,,10,6,4,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1564980,1564980,Diego: Mission Red Tomato,Two Hands,"Two Hands, Dnovel",,17,17,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1566090,1566090,Malice & Greed,Xendra,Xendra,,59,55,4,0,"0 .. 20,000",0,0,0,0,974,"14,99",1499,35,0,,
1566410,1566410,Touhou Kouryudou ~ Unconnected Marketeers.,上海アリス幻樂団,"Mediascape Co., Ltd.",,1535,1505,30,0,"50,000 .. 100,000",530,10,659,10,1499,"14,99",1499,0,32,,
1566720,1566720,仙路志异,Big Flag Studio,Big Flag Studio,,12,8,4,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1568720,1568720,Plague Breaker,Wozzy Games Limited,Wozzy Games Limited,,18,17,1,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,1,,
1569090,1569090,Vivid Knight,"Asobism.Co.,Ltd","Asobism.Co.,Ltd",,1345,1236,109,0,"50,000 .. 100,000",1874,0,1940,0,1499,"14,99",1499,0,33,,
1570290,1570290,Hyper Dungeon Crawler,Tony Wang,Tony Wang,,8,6,2,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1570610,1570610,Herbis,NikiGames,NikiGames,,3,3,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1570760,1570760,Variables 2,Asteroid Game Studio,Asteroid Game Studio,,394,361,33,0,"50,000 .. 100,000",0,0,0,0,1499,"14,99",1499,0,8,,
1571220,1571220,Chessplosion,CT Matthews,CT Matthews,,94,92,2,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,1,,
1571960,1571960,The Corpsmen,Multicell Games,Multicell Games,,34,22,12,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1,,
1576300,1576300,Dr Iwan: Evolution,OMSTUDIO,OMSTUDIO,,6,4,2,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1576370,1576370,REPLIKATOR,R_Games,R_Games,,58,53,5,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,2,,
1576970,1576970,The Lost King of Avallon,Freeline Games GmbH,Freeline Games GmbH,,22,15,7,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1,,
1577810,1577810,ShootOut(SystemD),sillikone,sillikone,,2,2,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1578540,1578540,A Night Before the Deadline,Harentius,Harentius,,15,12,3,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1578960,1578960,VAR: Exterminate,VAR LIVE International Ltd,VAR LIVE International Ltd,,121,109,12,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1579020,1579020,Golfie,Triheart Studio,Yogscast Games,,78,67,11,0,"0 .. 20,000",0,0,0,0,1799,"17,99",1799,0,11,,
1579100,1579100,Dungeon and Gravestone,Wonderland Kazakiri inc.,Wonderland Kazakiri inc.,,12,6,6,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1580040,1580040,Trial of Two,Oilcatz,Oilcatz,,2,2,0,0,"0 .. 20,000",0,0,0,0,899,"8,99",899,0,0,,
1580330,1580330,Cosmica,NeuroJump,NeuroJump,,3,2,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1580800,1580800,Erannorth Chronicles,Spyridon Thalassinos,Spyridon Thalassinos,,147,133,14,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,9,,
1581170,1581170,The Hundred Year Kingdom,kaeru-san games,"Chorus Worldwide Games, Waku Waku Games",,49,42,7,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,3,,
1581660,1581660,LOOSEPO,MEWSTURBO,MEWSTURBO,,11,10,1,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1582790,1582790,Frail Faces,KupullGames,KupullGames,,4,4,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1583670,1583670,卡牌冒险者,Lurong Games,Lurong Games,,12,5,7,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1583690,1583690,Elijah and the Out of this World Adventure,PDS Games,PDS Games,,6,6,0,0,"50,000 .. 100,000",0,0,0,0,199,"1,99",199,0,0,,
1584440,1584440,Where is my mom,PimpGameStudio,PimpGameStudio,,12,11,1,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1585680,1585680,Mini Crafty,V. Chuvilin,V. Chuvilin,,31,21,10,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1587660,1587660,奇迹世界 miracle world,HANYUBO,WORLD GAMES,,1,0,1,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1588130,1588130,MAZE: A VR Adventure,GLGames,GLGames,,5,4,1,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1590160,1590160,Liberte,Superstatic,Superstatic,,56,46,10,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,2,,
1591630,1591630,Bone Mayhem,Howtodrinkwater,Howtodrinkwater,,4,1,3,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
1591690,1591690,DEATHRUN TV,Laser Dog,Merge Games,,41,37,4,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1593350,1593350,Increlution,Gniller,Gniller,,558,495,63,0,"20,000 .. 50,000",2413,1890,2413,1890,299,"2,99",299,0,960,,
1594980,1594980,Elixir of Life,Gurcan Games,Gurcan Games,,4,3,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1595000,1595000,Firelight Fantasy: Phoenix Crew,Firelight Interactive,Firelight Interactive,,38,27,11,0,"20,000 .. 50,000",0,0,0,0,599,"5,99",599,0,0,,
1595280,1595280,卡牌缔造者-CardMaker,HideChara,HideChara,,165,125,40,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,14,,
1596690,1596690,OUTLIER,Joy Way,Joy Way,,77,47,30,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1598190,1598190,We Are Live,Ventus Games,Ventus Games,,7,7,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1598750,1598750,魔法与高塔,cryhades,cryhades,,16,16,0,0,"20,000 .. 50,000",0,0,0,0,99,"0,99",99,0,0,,
1601680,1601680,The Advisor - Episode 1: Royal Pain,Randumb Studios,Randumb Studios,,411,405,6,0,"100,000 .. 200,000",1,0,1,0,299,"2,99",299,0,1,,
1601700,1601700,Society's Paradigms,Krondev Entertainment,Krondev Entertainment,,1,1,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1603480,1603480,Avarice,Rabid Troll Studios LLC,Rabid Troll Studios LLC,,3,3,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1604840,1604840,Super Fowlst 2,Thomas K. Young,Thomas K. Young,,4,3,1,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1606340,1606340,Conquest of Elysium 5,Illwinter Game Design,Illwinter Game Design,,581,518,63,0,"20,000 .. 50,000",0,0,0,0,2999,"29,99",2999,0,66,,
1606450,1606450,BunnyShot,NikiGames,NikiGames,,1,1,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1607040,1607040,Evertried,Lunic Games / Danilo Domingues,DANGEN Entertainment,,53,44,9,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1,,
1607170,1607170,Magical Girl Noble Rose,No Future,WASABI entertainment,,27,21,6,0,"0 .. 20,000",222,0,222,0,1999,"19,99",1999,0,0,,
1607770,1607770,Endless Zombie Tower,NoserverStudios,NoserverStudios,,3,3,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1608010,1608010,Unchosen: Forsaken,ArchDawn,ArchDawn,,3,1,2,0,"50,000 .. 100,000",0,0,0,0,799,"7,99",799,0,0,,
1608040,1608040,Castle Morihisa,Smokingbear Studio,Thermite Games,,324,235,89,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,4,,
1608290,1608290,GNOSIA,Petit Depotto,PLAYISM,,1098,1020,78,0,"20,000 .. 50,000",0,0,0,0,2499,"24,99",2499,0,74,,
1608550,1608550,Firegirl: Hack 'n Splash Rescue,Dejima,Thunderful Publishing,,98,71,27,0,"0 .. 20,000",0,0,0,0,1799,"17,99",1799,0,3,,
1609800,1609800,Akinofa,Pixel Lantern,Pixel Lantern,,2,2,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1611420,1611420,Sea Horizon,45 Studio,45 Studio,,28,25,3,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,2,,
1611640,1611640,Toverblade,Sokpop Collective,Sokpop Collective,,9,9,0,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1612620,1612620,Never Return,YeMuNetWork,Cyberisle Inc.,,1527,1236,291,0,"200,000 .. 500,000",1835,0,1835,0,1399,"13,99",1399,0,14,,
1618330,1618330,Out of Order,Follow The Fun,Follow The Fun,,14,13,1,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1619970,1619970,Minable & Create / ミナクリ,"technopixel, TODOWORKS",technopixel,,9,5,4,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1623000,1623000,Kate: Collateral Damage,Ludic Studios,Ludic Studios,,38,35,3,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1623650,1623650,Don't Cut Your Hand 2,Kether Studio,Kether Studio,,15,15,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1625280,1625280,Shackled,Tyler Wrigley,Tyler Wrigley,,3,3,0,0,"20,000 .. 50,000",0,0,0,0,499,"4,99",499,0,0,,
1625420,1625420,Skyward Descent,Brandon JS Lea,Brandon JS Lea,,5,3,2,0,"20,000 .. 50,000",0,0,0,0,599,"5,99",599,0,0,,
1626480,1626480,Slime Labs,Pandering Entertainment,Pandering Entertainment,,2,2,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1627360,1627360,Vulkan: Lost Planet,My Oldschool Console,My Oldschool Console,,16,16,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1629680,1629680,Artifacting,NikiGames,NikiGames,,1,1,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
