_key,appid,name,developer,publisher,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,,,
346820,346820,Crash Drive 3,M2H,M2H,255,228,27,0,"100,000 .. 200,000",655,0,655,0,1999,1999,0,6,,,
443860,443860,Riptide GP: Renegade,Vector Unit,Vector Unit,253,232,21,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1,,,
428190,428190,MadOut Open City,MadOut Games,MadOut Games,251,95,156,0,"0 .. 20,000",0,0,0,0,799,799,0,0,,,
1265230,1265230,Engine Evolution,Petr Šimůnek,Petr Šimůnek,245,164,81,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1,,,
1273440,1273440,OverDrift Festival,OverDrift Crew,OverDrift Crew,245,199,46,0,"0 .. 20,000",18,0,18,0,2999,2999,0,51,,,
448580,448580,Dead End Road,DDD Wares,DDD Wares,244,212,32,0,"20,000 .. 50,000",0,0,0,0,299,299,0,1,,,
940580,940580,FIA European Truck Racing Championship,N-RACING,Nacon,244,165,79,0,"0 .. 20,000",8,0,8,0,749,2999,75,4,,,
1383770,1383770,Interstate Drifter 1999,Ultimo Games,Ultimo Games,244,232,12,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1,,,
1233800,1233800,Kandagawa Jet Girls,SHADE Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",243,210,33,0,"0 .. 20,000",0,0,0,0,3999,3999,0,4,,,
346460,346460,Vector 36,Red River Studio,Red River Studio,239,195,44,0,"0 .. 20,000",0,0,0,0,1279,1999,36,1,,,
889040,889040,FPV Air 2,Flyleap Studios,Flyleap Studios,239,180,59,0,"50,000 .. 100,000",0,0,0,0,0,0,0,2,,,
16600,16600,Trials 2: Second Edition,Redlynx,RedLynx Ltd.,237,200,37,0,"50,000 .. 100,000",272,0,398,0,999,999,0,2,,,
640890,640890,Will Glow the Wisp,PartTimeIndie,PartTimeIndie,237,204,33,0,"50,000 .. 100,000",19,0,27,0,299,299,0,0,,,
268360,268360,Krautscape,"Mario von Rickenbach, Playables","Midnight City, Majesco Entertainment",236,158,78,0,"20,000 .. 50,000",25,0,36,0,699,699,0,0,,,
1610460,1610460,Monster Energy Supercross - The Official Videogame 5,Milestone S.r.l.,Milestone S.r.l.,234,143,91,0,"0 .. 20,000",124,0,124,0,2499,4999,50,53,,,
420660,420660,Burnin' Rubber 5 HD,Xform,Xform,233,207,26,0,"20,000 .. 50,000",254,0,254,0,999,999,0,4,,,
697630,697630,WARMA,BA.D,WARMA Corp,232,124,108,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0,,,
1321270,1321270,Duck Life: Adventure,Wix Games,MoFunZone Inc.,230,208,22,0,"0 .. 20,000",0,0,0,0,599,599,0,8,,,
50000,50000,Nimbus,Noumenon Games,Noumenon Games,228,216,12,0,"50,000 .. 100,000",26,0,37,0,999,999,0,1,,,
381750,381750,RC Simulation 2.0,devotid,devotid Media,228,142,86,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
527990,527990,Gladiator Trainer,Pilgrim Adventures,Senpai Studios,228,162,66,0,"100,000 .. 200,000",213,0,269,0,113,199,43,1,,,
668430,668430,V-Racer Hoverbike,VertexBreakers,VertexBreakers,228,205,23,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1,,,
1040430,1040430,Adventure Climb VR,MXTreality,MXTreality,228,164,64,0,"50,000 .. 100,000",0,0,0,0,0,0,0,3,,,
223450,223450,Dyad,][ Games Inc,Shawn McGrath,226,173,53,0,"20,000 .. 50,000",2,0,2,0,1499,1499,0,0,,,
828960,828960,Blonde Driver,Easy game,Game for people,225,125,100,0,"20,000 .. 50,000",1,0,1,0,99,99,0,1,,,
1206670,1206670,Drive 4 Survival,M3M Games,M3M Games,225,183,42,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1,,,
1528240,1528240,Super Dirt Racers,Haphazard Studios,Haphazard Studios,225,180,45,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1,,,
1333410,1333410,Stream Racer,LUVI GAMES,LUVI GAMES,224,187,37,0,"50,000 .. 100,000",0,0,0,0,0,0,0,15,,,
368740,368740,Obliteracers,Varkian Empire,"Varkian Empire, Deck13",223,164,59,0,"20,000 .. 50,000",996,0,996,0,1499,1499,0,0,,,
785660,785660,Subway Simulator,Simulators Live,Simulators Live,222,120,102,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
953250,953250,War Machines: Free to Play,Fun Games For Free,Fun Games For Free,222,148,74,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,,,
926860,926860,Bloody Rally Show,Kodo Linija,Kodo Linija,218,200,18,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2,,,
456780,456780,DUCATI - 90th Anniversary,Milestone S.r.l.,  Milestone S.r.l.,217,152,65,0,"20,000 .. 50,000",71,0,71,0,99,999,90,5,,,
1534180,1534180,Super Woden GP,ViJuDa,ViJuDa,217,201,16,0,"20,000 .. 50,000",0,0,0,0,1299,1299,0,1,,,
298340,298340,FLASHOUT 2,Jujubee S.A.,Jujubee S.A.,216,123,93,0,"20,000 .. 50,000",0,0,0,0,99,499,80,1,,,
1088770,1088770,Car Mechanic Simulator VR,"GameFormatic S.A., Red Dot Games",PlayWay S.A.,216,139,77,0,"0 .. 20,000",23,0,23,0,1999,1999,0,5,,,
1303990,1303990,Mini Motor Racing X,The Binary Mill,Nextgen Reality Pty Ltd.,216,190,26,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2,,,
494580,494580,STANDBY,Noclip,Noclip,214,159,55,0,"20,000 .. 50,000",140,0,220,0,74,299,75,0,,,
1301950,1301950,Time Loader,Flazm,META Publishing,214,195,19,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,0,,,
338190,338190,Just Get Through,Retrific,Retrific,213,185,28,0,"20,000 .. 50,000",80,0,112,0,499,499,0,0,,,
773240,773240,Raceland,Racingo,Racingo,213,68,145,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0,,,
270810,270810,Jones On Fire,Glass Bottom Games,Glass Bottom Games,212,130,82,0,"50,000 .. 100,000",193,0,233,0,299,299,0,1,,,
454180,454180,CrazyCars3D,AneaGames,AneaGames,211,141,70,0,"50,000 .. 100,000",234,0,243,0,299,299,0,0,,,
542780,542780,Drift GEAR Racing Free,Rock Crow,Rock Crow,211,73,138,0,"50,000 .. 100,000",6,0,7,0,0,0,0,1,,,
621020,621020,Antigraviator,Cybernetic Walrus,Iceberg Interactive,211,142,69,0,"20,000 .. 50,000",317,0,317,0,1999,1999,0,0,,,
324070,324070,iO,Gamious,Gamious,210,172,38,0,"20,000 .. 50,000",310,0,310,0,499,499,0,1,,,
588120,588120,Capsa,"db.works, Vetron",Vetron,209,118,91,0,"0 .. 20,000",9,0,9,0,0,0,0,0,,,
589670,589670,Double Kick Heroes,Headbang Club,"Headbang Club, Hound Picked Games, WhisperGames, Kakehashi",209,177,32,0,"0 .. 20,000",93,0,93,0,1999,1999,0,0,,,
1767560,1767560,Pro Cycling Manager 2022,Cyanide Studio,Nacon,208,167,41,0,"20,000 .. 50,000",1290,633,1429,633,3199,3999,20,637,,,
346610,346610,Racecraft,Sandbox Games,Sandbox Games,204,60,144,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
585630,585630,Switchblade,Lucid Games Ltd,Lucid Publishing Ltd,204,133,71,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,,,
1610470,1610470,MXGP 2021 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,204,151,53,0,"0 .. 20,000",0,0,0,0,4999,4999,0,46,,,
1433010,1433010,Tennis Manager 2021,Rebound CG,Rebound CG,203,158,45,0,"0 .. 20,000",229,0,339,0,1999,1999,0,36,,,
880730,880730,Rocket Assault: Black City,Giovanni Elgert,Giovanni Elgert,202,192,10,0,"0 .. 20,000",2,0,2,0,1199,1199,0,1,,,
286830,286830,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,Targem Games,Buka Entertainment,201,57,144,0,"20,000 .. 50,000",262,0,354,0,499,499,0,0,,,
773430,773430,Meow Motors,ArtVostok,ArtVostok,199,180,19,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1,,,
1005400,1005400,Star Drift Evolution,Catze,Catze,198,188,10,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1,,,
273730,273730,Driving School Simulator,Ovilex Software,United Independent Entertainment,195,47,148,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1,,,
435480,435480,Trials of the Blood Dragon,"Redlynx, Ubisoft Kiev",Ubisoft,195,129,66,0,"100,000 .. 200,000",138,0,215,0,1499,1499,0,0,,,
670500,670500,RC Plane 3,FrozenPepper S.R.L,FrozenPepper S.R.L.,195,119,76,0,"50,000 .. 100,000",0,0,0,0,0,0,0,2,,,
791150,791150,EV3 - Drag Racing,KABloom Interactive,KABloom Interactive,195,98,97,0,"50,000 .. 100,000",53,0,53,0,0,0,0,3,,,
773840,773840,DRAG Outer Zones,Orontes Games,Orontes Games,194,147,47,0,"0 .. 20,000",0,0,0,0,2999,2999,0,1,,,
1287590,1287590,Tour de France 2020,Cyanide Studio,Nacon,194,152,42,0,"0 .. 20,000",131,0,235,0,499,1999,75,40,,,
461680,461680,FPV Air Tracks,Flyleap Studios,Flyleap Studios,193,64,129,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
565030,565030,Blueshift,"Zach Tsiakalis-Brown, Raul Bravo",Zulubo Productions,193,155,38,0,"50,000 .. 100,000",5,0,7,0,0,0,0,0,,,
1392600,1392600,Kazakh Drive,Mehsoft,Mehsoft,193,158,35,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
35310,35310,Clutch,Targem Games,Game Factory Interactive,191,131,60,0,"20,000 .. 50,000",62,0,62,0,999,999,0,0,,,
673190,673190,All-Star Fruit Racing,3DClouds,3DClouds,191,136,55,0,"50,000 .. 100,000",216,0,278,0,1499,1499,0,0,,,
1503530,1503530,Minit Fun Racer,"JW, Kitty, Jukio, Dom",Devolver Digital,191,185,6,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
6270,6270,Ducati World Championship,Artematica Entertainment,Strategy First,190,85,105,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0,,,
498570,498570,Extreme Forklifting 2,Devm Games,Devm Games,190,161,29,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1092980,1092980,Mountain Taxi Driver,A Nostru,My Way Games,190,143,47,0,"0 .. 20,000",0,0,0,0,999,999,0,1,,,
273750,273750,Formula Truck 2013,Reiza Studios,Reiza Studios,189,151,38,0,"0 .. 20,000",109,0,109,0,999,999,0,2,,,
844040,844040,RUSH,The Binary Mill,The Binary Mill,188,158,30,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,9,,,
1290220,1290220,Elasto Mania Remastered,"Elasto Mania Team, Balazs Rozsa",Elasto Mania Team,188,188,0,0,"0 .. 20,000",0,0,0,0,999,999,0,3,,,
4230,4230,RACE - The WTCC Game,SimBin,SimBin,187,136,51,0,"20,000 .. 50,000",9,0,9,0,3999,3999,0,1,,,
444000,444000,Super Night Riders,neko.works,neko.works,187,163,24,0,"0 .. 20,000",0,0,0,0,249,499,50,0,,,
1285920,1285920,VR Skater,DEFICIT Games,DEFICIT Games,187,167,20,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1,,,
2001570,2001570,Yakiniku simulator,"SECRET CHARACTER, Napas Torteeka","SECRET CHARACTER, Flyhigh Works",187,178,9,0,"0 .. 20,000",0,0,0,0,199,199,0,17,,,
950050,950050,Starlink: Battle for Atlas,Ubisoft Toronto,Ubisoft,186,139,47,0,"20,000 .. 50,000",0,0,0,0,5999,5999,0,1,,,
995880,995880,BLOCK Multiplayer: RPG,CyberMotion Games,CyberMotion Games,185,89,96,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
1240230,1240230,Tony Stewart's Sprint Car Racing,"Monster Games, Inc.","Monster Games, Inc.",184,163,21,0,"0 .. 20,000",0,0,0,0,1999,1999,0,8,,,
1234620,1234620,Tinker Racers,Rumbora Party Games,Rumbora Party Games,180,156,24,0,"0 .. 20,000",82,0,82,0,199,499,60,0,,,
579230,579230,Alpacapaca Dash,Synnergy Circle Games,Synnergy Circle Games,177,161,16,0,"50,000 .. 100,000",342,0,340,0,99,99,0,0,,,
693960,693960,Just Ride：Apparent Horizon 狂飙：极限视界,Horus Games,"Horus Games, Cheese Games",177,128,49,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1,,,
1045650,1045650,My Stunt Life,RewindApp,RewindApp,177,148,29,0,"0 .. 20,000",0,0,0,0,49,99,51,1,,,
324470,324470,SinaRun,Princesseuh,Princesseuh,176,137,39,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0,,,
760400,760400,Audio Drive,Oddscure,Oddscure,176,116,60,0,"0 .. 20,000",21,0,21,0,0,0,0,0,,,
1189060,1189060,The Floor Is Still Really Cheap Lava,Congo Jungle Games,Congo Jungle Games,176,169,7,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
1205480,1205480,Monster Jam Steel Titans 2,Rainbow Studios,THQ Nordic,176,135,41,0,"0 .. 20,000",0,0,0,0,2999,2999,0,14,,,
110400,110400,inMomentum,Digital Arrow,White Rabbit Interactive,175,127,48,0,"50,000 .. 100,000",96,0,160,0,999,999,0,0,,,
731250,731250,ExoTanks,Digital Universe,Digital Universe,173,121,52,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
908050,908050,Summer Catchers,FaceIT,Noodlecake,173,142,31,0,"0 .. 20,000",0,0,0,0,1199,1199,0,3,,,
461210,461210,Riding Out,UnexEvo,UnexEvo,171,67,104,0,"0 .. 20,000",630,0,630,0,1999,1999,0,1,,,
346500,346500,Road Scars: Origins,NukGames,NukGames,170,121,49,0,"50,000 .. 100,000",395,0,431,0,49,99,51,90,,,
451990,451990,Cranks and Goggles,Play Native Entertainment,Play Native Entertainment,170,131,39,0,"20,000 .. 50,000",38,0,38,0,199,199,0,0,,,
735660,735660,Steamcraft,"Last Level, SOFF Games",Last Level,169,117,52,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1511630,1511630,TrackDayR,MadCow S.r.l.,MadCow S.r.l.,169,127,42,0,"0 .. 20,000",0,0,0,0,2499,2499,0,3,,,
1301990,1301990,Electro Ride Prologue,Sylwester Osik,Forestlight Games,168,116,52,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
423610,423610,Where's My Mommy?,Exquisite Games,Exquisite Games,167,130,37,0,"0 .. 20,000",127,0,127,0,599,599,0,0,,,
461970,461970,Skyreach,Rainbow Goats Studio,Rainbow Goats Studio,167,69,98,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,,,
713460,713460,Train Frontier Classic,Team Train Frontier,Team Train Frontier,167,142,25,0,"0 .. 20,000",0,0,0,0,999,999,0,5,,,
577990,577990,Ignition,Unique Development Studios AB,Interplay Entertainment Corp.,166,147,19,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0,,,
848050,848050,GP Bikes,PiBoSo,PiBoSo,166,158,8,0,"0 .. 20,000",0,0,0,0,2499,2499,0,5,,,
1198510,1198510,Paperball,Cliax Games,Cliax Games,165,160,5,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1,,,
418060,418060,Battle Riders,OneManTeam,OneManTeam,164,110,54,0,"20,000 .. 50,000",0,0,0,0,99,99,0,1,,,
207190,207190,Fireburst,exDream,Strategy First,162,88,74,0,"20,000 .. 50,000",0,0,0,0,199,999,80,1,,,
763100,763100,Lumberjack Simulator,Exponential Games Inc.,Exponential Games Inc.,162,109,53,0,"0 .. 20,000",0,0,0,0,1259,1799,30,0,,,
317440,317440,Quantum Rush Champions,GameArt Studio GmbH,GameArt Studio GmbH,161,92,69,0,"20,000 .. 50,000",418,0,541,0,299,999,70,0,,,
448610,448610,Draw Rider,17Studio,17Studio,160,116,44,0,"50,000 .. 100,000",274,0,277,0,199,199,0,1,,,
468240,468240,VR Regatta - The Sailing Game,MarineVerse,MarineVerse,160,139,21,0,"500,000 .. 1,000,000",100,0,52,0,2999,2999,0,0,,,
604740,604740,Danger Zone,Three Fields Entertainment,Three Fields Entertainment,160,112,48,0,"0 .. 20,000",118,0,118,0,1499,1499,0,0,,,
508740,508740,Wheels of Aurelia,Santa Ragione,Santa Ragione,159,85,74,0,"20,000 .. 50,000",275,0,275,0,374,1499,75,0,,,
1274800,1274800,Pancake Sailor,MarineVerse,MarineVerse,159,138,21,0,"20,000 .. 50,000",0,0,0,0,0,0,0,1,,,
274880,274880,Jet Car Stunts,GRIP Digital s.r.o.,bitComposer Games,156,114,42,0,"50,000 .. 100,000",0,0,0,0,299,299,0,1,,,
1822450,1822450,The Slaverian Trucker,Budai,Budai,156,134,22,0,"0 .. 20,000",0,0,0,0,1199,1199,0,15,,,
853200,853200,Shred! 2 - ft Sam Pilgrim,ASBO Interactive,ASBO Interactive Ltd,155,137,18,0,"0 .. 20,000",0,0,0,0,999,999,0,3,,,
333340,333340,Star Rangers XE,"Project Whitecard Studios Inc., NASA (Some Models)",Awestruck Games,154,63,91,0,"0 .. 20,000",54,0,54,0,1199,1199,0,0,,,
336010,336010,MXGP - The Official Motocross Videogame Compact,Milestone S.r.l.,Milestone S.r.l.,154,112,42,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
559870,559870,PAKO - Car Chase Simulator,Tree Men Games,Tree Men Games,153,110,43,0,"20,000 .. 50,000",140,0,140,0,299,299,0,55,,,
403880,403880,MotoGP15 Compact,Milestone S.r.l.,Milestone S.r.l.,152,99,53,0,"50,000 .. 100,000",54,0,54,0,499,499,0,1,,,
378480,378480,Badland Bandits,Wild Wolf Std,Wild Wolf Std,151,64,87,0,"20,000 .. 50,000",9,0,9,0,0,0,0,0,,,
581200,581200,Nash Racing,Tero Lunkka,Tero Lunkka,151,66,85,0,"100,000 .. 200,000",281,0,278,0,399,399,0,2,,,
1013040,1013040,Planetoid Pioneers Online,Data Realms,Data Realms,151,72,79,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0,,,
1159860,1159860,Dash Dash World,MOTIONX STUDIO,MOTIONX STUDIO,150,120,30,0,"0 .. 20,000",136,0,136,0,2499,2499,0,1,,,
768800,768800,Race,RewindApp,RewindApp,148,99,49,0,"20,000 .. 50,000",5,0,6,0,49,99,51,0,,,
859090,859090,Turbo Tunnel,Tall James Games,Tall James Games,148,131,17,0,"20,000 .. 50,000",4,0,4,0,0,0,0,2,,,
1037960,1037960,Grand Dude Simulator,Kiddy,Kiddy,148,85,63,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0,,,
526920,526920,SQUAKE,On5,On5,146,98,48,0,"20,000 .. 50,000",179,0,179,0,0,0,0,0,,,
678030,678030,FAST & FURIOUS CROSSROADS,Slightly Mad Studios,BANDAI NAMCO Entertainment Europe,146,65,81,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
954280,954280,3dSen VR,Geod Studio,Geod Studio,146,137,9,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1,,,
1300600,1300600,Blind Drive,Lo-Fi People,Lo-Fi People,146,143,3,0,"0 .. 20,000",400,0,400,0,999,999,0,1,,,
1881200,1881200,TRYP FPV : The Drone Racer Simulator,UNDEAD BATTERY,UNDEAD BATTERY,146,132,14,0,"0 .. 20,000",78,78,78,78,1399,1399,0,58,,,
970840,970840,OVERPASS,Zordix Racing,Nacon,145,64,81,0,"0 .. 20,000",321,0,321,0,1049,2999,65,4,,,
1488380,1488380,Superstar Racing,Gunther-Gerben Boxhammer,Gunther-Gerben Boxhammer,145,85,60,0,"20,000 .. 50,000",0,0,0,0,0,0,0,5,,,
995840,995840,Road to Guangdong - Road Trip Car Driving Simulator Story-Based Indie Title (公路旅行驾驶游戏),Just Add Oil Games,Excalibur Games,144,52,92,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1427760,1427760,RoboSquare,Fizzostia,Fizzostia,144,112,32,0,"0 .. 20,000",0,0,0,0,0,0,0,1,,,
487330,487330,Totally Unbalanced,Isojumper,Axel Sonic,143,116,27,0,"50,000 .. 100,000",199,0,223,0,0,0,0,0,,,
330770,330770,Radial-G : Racing Revolved,Tammeka Games,Tammeka Games,142,112,30,0,"0 .. 20,000",25,0,25,0,999,999,0,0,,,
491520,491520,Zero-G VR,Linkus Studio,Linkus Studio,141,98,43,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1449500,1449500,Bassmaster Fishing 2022,Dovetail Games,Dovetail Games,141,91,50,0,"20,000 .. 50,000",0,0,0,0,2499,2499,0,22,,,
1683340,1683340,Kayak VR: Mirage,Better Than Life,Better Than Life B.V.,141,136,5,0,"0 .. 20,000",0,0,0,0,1954,2299,15,0,,,
957050,957050,Ultra Off-Road 2019: Alaska,IceTorch Interactive,IceTorch Interactive,139,44,95,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0,,,
1060180,1060180,Cyber Driver,Meng Games,Meng Games,139,114,25,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
490990,490990,Aiball,HFM Games,HFM Games,138,73,65,0,"20,000 .. 50,000",220,0,220,0,199,199,0,0,,,
816590,816590,FinalFire,深圳中青宝互动网络股份有限公司,深圳中青宝互动网络股份有限公司,137,74,63,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
308080,308080,Wing Breakers,Gugila,Gugila,136,102,34,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0,,,
605920,605920,VOLTED,Betterburg,Betterburg,136,114,22,0,"0 .. 20,000",34,0,34,0,499,499,0,0,,,
558870,558870,Club Naughty,Ripknot Systems,Ripknot Systems,134,44,90,0,"0 .. 20,000",4,0,4,0,249,2499,90,0,,,
622470,622470,Road Dogs,Teletower Studios,Teletower Studios,134,68,66,0,"50,000 .. 100,000",11,0,18,0,0,0,0,0,,,
816720,816720,Bugs Must Die / 异星特勤队,DG Games Workshop,DG Games Workshop,134,125,9,0,"0 .. 20,000",0,0,0,0,599,1199,50,0,,,
1209360,1209360,Monster Truck Championship,Teyon,Nacon,134,92,42,0,"0 .. 20,000",29,0,29,0,1199,3999,70,4,,,
311820,311820,RC Mini Racers,Decane,Decane,133,89,44,0,"20,000 .. 50,000",7,0,7,0,499,499,0,0,,,
1367690,1367690,Tony Stewart's All-American Racing,"Monster Games, Inc.","Monster Games, Inc.",133,109,24,0,"0 .. 20,000",0,0,0,0,2999,2999,0,9,,,
993340,993340,Virtual Surfing,Waveor,Waveor,132,85,47,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0,,,
1103780,1103780,Top Speed 2: Racing Legends,T-Bull,T-Bull,132,77,55,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1,,,
1469690,1469690,Drift King,Giorgi Abelashvili,Giorgi Abelashvili,131,118,13,0,"0 .. 20,000",236,0,236,0,999,999,0,0,,,
32200,32200,Metal Drift,Black Jacket Studios,Black Jacket Studios,130,83,47,0,"20,000 .. 50,000",329,0,329,0,999,999,0,0,,,
300400,300400,Unpossible,"Acceleroto, Inc.","Acceleroto, Inc.",130,111,19,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0,,,
320310,320310,World Truck Racing,Homa Design,SIG Publishing,129,44,85,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0,,,
616610,616610,GetMeBro!,GimmeBreak,GimmeBreak,129,105,24,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,,,
844750,844750,Go-Kart Racing,FlagmanJeremy,FlagmanJermey,129,71,58,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1033410,1033410,Fragsurf,Crayz,Crayz,129,111,18,0,"0 .. 20,000",0,0,0,0,899,899,0,1,,,
1101760,1101760,CRAZY DRIVER,SRS Games,SRS Games,129,103,26,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0,,,
1422260,1422260,The Last Element: Looking For Tomorrow,The Last Developer,The Last Developer,128,92,36,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0,,,
1692700,1692700,SimplePlanes VR,"Jundroo, LLC","Jundroo, LLC",128,103,25,0,"0 .. 20,000",0,0,0,0,999,999,0,4,,,
952240,952240,Dieselpunk Wars,"Image Power S.A., Roasted Games","Image Power S.A., PlayWay S.A., HeartBeat Games",127,85,42,0,"0 .. 20,000",152,0,152,0,1499,1499,0,1,,,
1127310,1127310,HelixVision,"Bo3b Johnson, Markus Gündert",Bo3b Johnson,127,83,44,0,"0 .. 20,000",0,0,0,0,499,499,0,2,,,
1542790,1542790,SRX: The Game,"Monster Games, Inc.","Monster Games, Inc.",127,114,13,0,"0 .. 20,000",0,0,0,0,3999,3999,0,15,,,
7840,7840,Death Track: Resurrection,Sky Fallen,Fulqrum Publishing,126,73,53,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0,,,
336250,336250,Monster Jam Battlegrounds,Team6 game studios B.V.,GameMill Entertainment,126,57,69,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
610660,610660,Russian Roads,Laush Dmitriy Sergeevich,Laush Studio,126,92,34,0,"0 .. 20,000",264,0,409,0,59,599,90,1,,,
1153540,1153540,Concept Destruction,Thinice Games,Ratalaika Games S.L.,126,108,18,0,"0 .. 20,000",0,0,0,0,224,499,55,0,,,
1451870,1451870,Sunset Drive 1986,Mehmet Uluç Şahin,Mehmet Uluç Şahin,126,111,15,0,"0 .. 20,000",0,0,0,0,0,0,0,1,,,
1461200,1461200,Duck Life,Wix Games,MoFunZone Inc,126,116,10,0,"0 .. 20,000",56,0,56,0,199,199,0,5,,,
285520,285520,Sledgehammer / Gear Grinder,Targem Games,Buka Entertainment,125,93,32,0,"20,000 .. 50,000",156,0,156,0,799,799,0,1,,,
358380,358380,Wacky Wheels,Beavis Soft,3D Realms (Apogee Software),125,98,27,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0,,,
432940,432940,Breakneck,PikPok,PikPok,125,97,28,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1,,,
630640,630640,SEQUENCE STORM,"SPECIAL MAGIC GAMES, LLC","SPECIAL MAGIC GAMES, LLC",125,122,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1,,,
385490,385490,MiniDrivers,Ivanovich Games,Ivanovich Games,124,68,56,0,"20,000 .. 50,000",249,0,249,0,0,0,0,1,,,
65070,65070,Ride 'em Low,"Red Dot Games, PLAY",Libredia,123,65,58,0,"20,000 .. 50,000",118,0,118,0,299,299,0,0,,,
1420850,1420850,CyberTaxi,Projects from Basement,Ultimate Games S.A.,122,90,32,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1,,,
284290,284290,Farm Machines Championships 2014,Silden,Silden,121,47,74,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
303830,303830,Motorcycle Club,Kylotonn Entertainment,"Nacon, Plug In Digital",121,36,85,0,"20,000 .. 50,000",206,0,243,0,999,999,0,1,,,
372490,372490,GROOVY,SGS Team,SGS Team,121,74,47,0,"50,000 .. 100,000",466,0,656,0,599,599,0,0,,,
696460,696460,Pixel Traffic: Circle Rush,For Kids,For Kids,121,96,25,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0,,,
924670,924670,Need for Spirit: Drink & Drive Simulator/醉驾模拟器,"Atomic Fabrik, Cristian Manolachi, Gamesforgames","Atomic Fabrik, Cristian Manolachi, Gamesforgames",121,70,51,0,"0 .. 20,000",0,0,0,0,51,99,48,0,,,
